,category,question,answer,links
156,민원발급,비회원 정보 입력 후 주민번호 불일치 메시지가 나옵니다,"정부24에서 사용되는 보안프로그램이 정상적으로 작동되지 않아 발생되는 오류 문제입니다.

아래 내용대로 조치후 이용해 주시기 바랍니다


1. 도구 - 호환성보기 설정 - gov.kr 추가

2. 인터넷 옵션 - 보안에서 신뢰할수 있는 사이트에 *.gov.kr 추가 등록하면 정상적으로 로그인이 가능합니다.

3. 1,2번 조치후에도 동일 오류가 발생되는 경우에는

시작> 제어판-프로그램 제거 >AnySign4PC , touchen key~32bit(또는 64bit)제거, touchen nxkey~32bit(또는 64bit)제거,

새창 접속하여 상단 고객센터 - 서비스지원 - 프로그램 설치 확인 - 보안 필수 프로그램 중 - 공동인증서 및 화면 보안 (AnySign4PC)파일 , 키보드 보안(touchen nxkey~32bit) 프로그램을 바로 실행 후 이용부탁드립니다.

* 이름, 주민번호 입력시 자동완성기능 사용없이 직접입력 후 이용부탁드립니다.",[]
157,주민등록,주민등록초본 온라인발급(제3자제출)신청하면 발급부수가 다르다고 나옵니다.,"* 제3자 제출 신청시에는 1부만 신청이 가능합니다. *

발급부수를 1부로 선택한 후에도 동일한 경우에는 하단 설정 변경 후 이용 부탁드립니다.

1. 도구-인터넷옵션-보안-신뢰할 수 있는 사이트 -사이트s 접속 - 하단 웹사이트(w)에 등록된 gov.kr 관련 주소 모두 삭제후 영역에 웹사이트 추가란에 *.gov.kr 입력후 추가
예시> 1> https://www.gov.kr (x) /
http://www.gov.kr (x) / *.gov.kr (o) 만 가능함
2> 이 영역에 있는 모든 사이트에 대해 서버검증(https:) : 필요(s)에 체크 해제후 등록
2. 도구-인터넷옵션-일반-검색기록- 삭제 클릭- 즐겨찾기 웹 사이 트 데이터 보존(R), InPrivate 필터링 데이터(I)를 제외한 나머지 부분만 체크후 삭제
3. 도구- 호환성보기설정-이 웹사이트 추가(D) - gov.kr 등록후

새창으로 이용하시고 동일 오류가 발생되는 경우 정부24 핼프데스크 1588-2188로 문의주시기 바랍니다.",[]
158,민원발급,지방세 체납내역 조회방법,"정부24에서는 지방세 과세 및 납세증명은 제공하지만 체납내역은 확인할 수 없습니다.
서울시의 체납내역은 서울시 지방세 인터넷 납부시스템(etax.seoul.go.kr)에서 확인하실수 있습니다.
서울시 이외 체납내역은 지방세 전자납부 시스템(www.wetax.go.kr)에서 확인하실 수 있습니다.",[]
159,민원발급,3단 분할바코드 진위확인은 어떻게 하나요?,"바코드 진위확인

2015년 8월 이후 발급문서(분할바코드)의 경우 진위확인
> 앱스토를 통해 '정부24앱' 설치
(안드로이드 : Play 스토어() / ios : 애플 앱스토어())


2015년 7월 이전 발급문서(2D 바코드)의 경우 진위확인
※ 2D 바코드 : 이차원 바코드를 스캐너로 읽어 발급문서의 진위여부확인
[스캐너용 진위확인프로그램 사용방법]
1. 발급문서 진위확인프로그램(스캐너용)(ezCertVerifierForScanner.exe)를 설치합니다.(설치프로그램받기)
2. 평판(일반) 스캐너 연결하고 발급문서 진위확인(스캐너용) 프로그램을실행합니다.
3. 파일메뉴의 스캐너를 선택하여 문서를 스캔합니다.(스캐너 프로그램 자동실행)
4. 문서하단의 바코드를 인식하여 문서진위여부를 검증합니다.",['https://www.gov.kr/portal/ntcItm/39696']
160,민원발급,발급문서 음성서비스는 어떻게 하나요?,"음성바코드 진위확인


정부24 앱을 통한 음성변환 서비스
> 앱스토를 통해 '정부24앱' 설치
(안드로이드 : Play 스토어() / ios : 애플 앱스토어())


음성바코드 진위확인 프로그램 사용법
1. 음성 바코드용 진위확인프로그램(OnlineVerifierSetup_2.0.0.3.exe)를 설치합니다.(설치프로그램받기)
2. PC카메라와 PC를 연결하고 발급문서 진위확인(음성 바코드용)프로그램을 실행합니다.
3. 벽 등을 이용하여 발급문서를 90도 각도로 기울이고 PC카메라를 바코드 앞으로 이동합니다.
4. 미리보기화면에 나타난 바코드가 선명해지면 엔터키를 선택합니다.
5. 원본 발급문서가 전용뷰어에 출력합니다.",['https://www.gov.kr/portal/ntcItm/39696']
161,생활정보,생활정보는 어떻게 표시되나요?,"생활정보는 기본적으로 처리기한과 금액으로 표시됩니다.

- 일반건강검진 : 12월31 일
- 국민연금 : 1,400,000 원
- 운전면허 갱신기간 : 2015년1월25일 (2014년7월26일~2015년1월25일)

※ 정부24 생활정보 서비스는 처리해야 할 생활정보를 알려주는 서비스 이므로 처리기한이 지난 생활정보 목록은 제공하지 않습니다.",[]
162,생활정보,민방위 교육훈련일(행정자치부-새올행정시스템)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?,- 연초에 각 지방자치단체별 민방위 교육훈련에 대한 계획이 수립되고 교육 일정 별 대상자가 수시로 할당되어 통지됩니다. 연초 계획된 교육훈련일정 외 지방자치단체 별로 수시로 교육훈련계획이 생성될 수 있고 이에 대한 대상자 통지는 대상자의 교육 이수 여부에 따라 지속적으로 변경될 수 있습니다.,[]
163,생활정보,"병역판정검사(징병검사)일, 입영/병역소집일, 병력동원훈련일(병무청)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?","- 병무청에서는 병역판정검사(징병검사), 입영, 병력동원훈련 계획을 연초에 수립하고 이에 따라 대상자를 선별하여 통지합니다. 그러나 각 대상자 혹은 대상자가 아닌 경우에도 병무청에 개인이 신청 및 변경 절차를 통해 일정을 조정할 수 있습니다.",[]
164,생활정보,공무원연금예상액(공무원연금관리공단)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?,- 공무원연금예상액 생활정보는 공무원연금가입자를 대상으로 공무원연금관리공단에서 제공된 연금예상액 정보를 기반으로 제공하고 있습니다. 기본적으로 공무원연금예상액 정보는 개별 납부금액에 따라 매월 정기적으로 갱신되나 개인별로 공무원연금 가입자격변동 등의 사유가 발생할 경우에는 비정기적으로 공무원연금예상액이 변동될 수 있습니다. 개인별 공무원연금 예상액에 대한 정확한 내역은 공무원연금관리공단을 통해 확인할 수 있습니다.,[]
165,생활정보,사학연금예상액(사학연금관리공단)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?,- 사학연금예상액 생활정보는 사학연금가입자를 대상으로 사학연금관리공단에서 제공된 연금예상액 정보를 기반으로 제공하고 있습니다. 기본적으로 사학연금예상액 정보는 개별 납부금액에 따라 매월 정기적으로 갱신되나 개인별로 사학연금 가입자격변동 등의 사유가 발생할 경우에는 비정기적으로 사학연금예상액이 변동될 수 있습니다. 개인별 사학연금 예상액에 대한 정확한 내역은 사학연금관리공단을 통해 확인할 수 있습니다.,[]
166,생활정보,국민연금예상액(국민연금관리공단)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?,"- 국민연금예상액 생활정보는 국민연금가입자를 대상으로 국민연금관리공단에서 제공된 연금예상액 정보를 기반으로 제공하고 있습니다. 기본적으로 국민연금예상액 정보는 개별 납부금액에 따라 매월 정기적으로 갱신되나 개인별로 국민연금 가입자격변동, 충당금 납입 등의 사유가 발생할 경우에는 비정기적으로 국민연금예상액이 변동될 수 있으며 변동내역이 적용되는 데에는 변동내용에 따라 즉시 혹은 수일이 경과될 수 있습니다. 개인별 국민연금 예상액에 대한 정확한 내역은 국민연금관리공단을 통해 확인할 수 있습니다.",[]
167,생활정보,종합소득세 신고안내(국세청)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?,국세청에서는 매년 4월부터 5월까지 종합소득세 신고안내 대상을 선별하여 신고안내문을 우편발송하며 정부24에서는 종합소득세 신고안내 대상 정보를 연계하여 제공하고 있습니다.,[]
168,생활정보,지방세(위택스)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?,"- 지방세 정보는 각 지방자치단체별로 위택스에 고지정보를 등록하고 위택스에서 지방세 정보를 제공하고 있으며 정부24에서는 이를 연계하여 생활정보 서비스를 제공합니다.
- 지방세는 세목에 따라 발생 시기가 다르며 재산세는 7월과 9월, 주민세는 8월, 자동차세는 6월과 12월에 발생합니다. 각 해당월에 대부분의 지방세 정보가 납부기한보다 15일 이전에는 등록되지만 지방자치단체별로 등록시기가 상이하여 제공되는 정보가 다를 수 있습니다.",[]
169,생활정보,국가필수예방접종(질병관리본부)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?,"- 예방접종도우미 사이트에 자녀정보 출생정보를 등록한 보호자에게 서비스가 제공되며 실제 병원에서 접종기록이 등록된 이후부터 제공됩니다.
- 예방접종 예정일은 실제 접종일 기준으로 변경되며 실제 접종일 정보는 접종 기관 및 병원에서 정보를 입력하여야 실제 접종일이 갱신됩니다.",[]
170,생활정보,"건강검진, 영유아건강검진(국민건강보험공단)에서 제공하는 생활정보의 갱신 주기는 어떻게 되나요?","- 정부24에서는 국민건강보험에서 제공하는 건강검진 대상 정보를 제공하고 있습니다. 건강검진 대상 정보는 건강보험 자격정보에 기반하여 제공되는 정보로 이는 개인의 상황에 따라 정보 갱신 시점일 다를 수 있습니다.
- 참고로 국민건강보험에서는 출생, 취업 등에 따라 건강보험 자격정보가 변경되며 이에 따라 건강검진 대상 정보가 변경됩니다. 이 정보는 국민건강보험에서 관리되며 정보의 종류에 따라 실시간으로 변동되기도 하고 일부 정보(출입국 정보, 출소입소 정보 등)는 다음 날 갱신되기도 합니다.",[]
171,생활정보,분야별 생활정보란?,"정부24에 로그인 후 생활정보 서비스 안내 페이지에서 확인하실 수 있으며, 정부24에서 제공하는 처리해야 할 생활정보를 찾아보기 쉽도록 분야(주제)별 분류하여 제공하고 있습니다. 건수가 표시된 생활정보를 선택하시면 보다 자세한 생활정보 목록을 확인 하실 수 있습니다.",[]
172,생활정보,정부24에서 범칙금/과태료 납부가 바로 가능한가요?,"정부24에서 경찰청에서 부과되는 범칙금/과태료만 내역만 보실 수 있으며, 납부는 제공기관 사이트에서 납부가 가능합니다.
※ 경찰청 교통범칙금 과태료 조회·납부시스템 https://www.efine.go.kr",[]
173,생활정보,구청에서 과태료 받은 내역은 확인이 안 되나요?,"정부24에서 제공하는 범칙금, 과태료는 경찰청에서 부과되는 정보입니다.
구청에서 부과되는 주차위반 과태료 등은 아직 확인할 수 없습니다.",[]
174,생활정보,민방위교육훈련일이 보이지 않습니다.,"민방위 교육훈련의 경우 정부24 회원정보의 주소정보가 없거나 부정확할 경우 정보가 제대로 표시되지 않을 수 있습니다.
※ 회원정보관리에서 본인 주소정보를 현행화한 후 다음날 로그인하면 확인가능합니다.
(현재 정부24에서 민방위 정보 생활정보 연계는 일일 1회 연계되고 있습니다.)",[]
175,생활정보,연금수급자인데 연금예상액 목록이 보이지 않습니다.,연금예상액 생활정보는 연금가입자 및 연금수급예정자를 대상으로 하고 있으며 이미 연금을 수령하고 계신 연금수급자의 경우는 연금예상액 정보를 제공하지 않습니다.,[]
176,생활정보,종합소득세 신고도 가능한가요?,"정부24에서는 종합소득세 신고안내를 위한 정보만을 제공하고 있으며, 신고에 관한 자세한 안내는 국세청 홈택스를 이용해 주시길 바랍니다.
※ 국세청 홈텍스 www.hometax.go.kr",[]
177,생활정보,"재산세, 주민세, 자동차세, 등록면허세등 지방세 납부가 바로 가능한가요?","정부24에서는 생활정보 조회 중 지방세 납부를 원하실 경우 생활정보 내용 중 납부금액 우측 “납부하러가기” 버튼을 선택하시어 위택스로 이동하시어 납부 가능합니다.
* 단, 정부24 사이트에서 전체메뉴 -> 회원정보 -> 통합인증관리에서 선택하시어 위택스 통합인증신청을 하셔야 합니다.",[]
178,생활정보,"우리 아이의 예방접종, 영유아검진 일정이 조회되지 않습니다.","정부24 제공 국가필수예방접종내역은 예방접종도우미에 등록된 만 12세 미만의 자녀에 해당하는 정보입니다.

※ 예방접종도우미 자녀정보 등록 절차 안내
(1) 예방접종 도우미 사이트(https://nip.cdc.go.kr)에 로그인 접속
(2) “우리아이 예방접종관리 선택
(3) 아이 예방접종 관리 선택
(4) 아이정보등록”에서 아이의 출생일 정보를 등록한 후 이용 가능

※ 다음과 같은 경우 예방접종 내역이 조회되지 않습니다.
· 예방접종도우미에 회원가입하여 자녀를 등록하지 않은 경우
· 예방접종도우미에 회원가입하고 본인의 주민번호를 등록하지 않은 경우

사용자 로그인 시간 기준으로 예방접종기간에 포함된 예방접종일정만 제공합니다.
(예) BCG 접종일정이 2015.2.1.~2015.2.15. 인데 2015.2.1. 이전이나 2015.2.15. 이후에 로그인하여 접속하는 경우에는 목록이 조회되지 않습니다.
- 영유아검진 생활정보는 국민건강보험에서 제공하는 정보를 기반으로 하여 건강보험 가입자에 등록된 만6세 미만의 영유아에 대해 영유아검진 일정을 제공합니다.",[]
